,Value
0,0.7000000000000003
1,0.7000000000000003
2,1.0
3,1.0
4,1.0
5,0.8200000000000004
6,0.7800000000000004
7,0.8100000000000004
8,0.9100000000000005
9,0.9200000000000005
10,0.9100000000000005
11,0.9000000000000005
12,0.9000000000000005
13,0.9000000000000005
14,0.9000000000000005
15,0.9000000000000005
16,0.8400000000000004
17,0.9100000000000005
18,0.9100000000000005
19,0.9200000000000005
20,0.9100000000000005
21,0.9100000000000005
22,0.9100000000000005
23,0.9100000000000005
24,0.9100000000000005
25,0.9100000000000005
26,0.9100000000000005
27,0.9200000000000005
28,0.9100000000000005
29,0.9000000000000005
30,0.9100000000000005
31,0.8800000000000004
32,0.8900000000000005
33,0.9000000000000005
34,0.9200000000000005
35,0.9200000000000005
36,0.9100000000000005
37,0.9000000000000005
38,0.9000000000000005
39,0.9000000000000005
40,0.9000000000000005
41,0.9000000000000005
42,0.9000000000000005
43,0.9000000000000005
44,0.9000000000000005
45,0.9200000000000005
46,0.9100000000000005
47,0.8900000000000005
48,0.8800000000000004
49,0.9000000000000005
50,0.9100000000000005
51,0.8500000000000004
52,0.8800000000000004
53,0.8500000000000004
54,0.8500000000000004
55,0.7900000000000004
56,0.7900000000000004
57,0.7700000000000004
58,0.7700000000000004
59,0.7500000000000003
60,0.7400000000000003
61,0.7100000000000003
62,0.7200000000000003
63,0.7400000000000003
64,0.7400000000000003
65,0.7400000000000003
66,0.7300000000000003
67,0.7400000000000003
68,0.6500000000000002
69,0.6300000000000002
70,0.6300000000000002
71,0.6200000000000002
72,0.6700000000000003
73,0.6700000000000003
74,0.6700000000000003
75,0.6600000000000003
76,0.6600000000000003
77,0.6700000000000003
78,0.6600000000000003
79,0.6500000000000002
80,0.6300000000000002
81,0.6100000000000002
82,0.6000000000000002
83,0.6000000000000002
84,0.6200000000000002
85,0.5700000000000002
86,0.5700000000000002
87,0.5900000000000002
88,0.5600000000000002
89,0.5600000000000002
90,0.6000000000000002
91,0.5800000000000002
92,0.5700000000000002
93,0.5500000000000002
94,0.5600000000000002
95,0.5600000000000002
96,0.5500000000000002
97,0.5500000000000002
98,0.5800000000000002
99,0.5900000000000002
100,0.6000000000000002
101,0.5700000000000002
102,0.5500000000000002
103,0.5500000000000002
104,0.5300000000000001
105,0.5400000000000001
106,0.5500000000000002
107,0.5500000000000002
108,0.5500000000000002
109,0.5500000000000002
110,0.5500000000000002
111,0.5700000000000002
112,0.5700000000000002
113,0.5900000000000002
114,0.5800000000000002
115,0.6000000000000002
116,0.6300000000000002
117,0.6300000000000002
118,0.6200000000000002
119,0.6000000000000002
120,0.6000000000000002
121,0.6100000000000002
122,0.6000000000000002
123,0.6100000000000002
124,0.6100000000000002
125,0.6000000000000002
126,0.6100000000000002
127,0.6100000000000002
128,0.6100000000000002
129,0.6400000000000002
130,0.6600000000000003
131,0.6300000000000002
132,0.6400000000000002
133,0.6400000000000002
134,0.6400000000000002
135,0.6800000000000003
136,0.6800000000000003
137,0.6900000000000003
138,0.6900000000000003
139,0.6900000000000003
140,0.7000000000000003
141,0.7100000000000003
142,0.7200000000000003
143,0.7300000000000003
144,0.7300000000000003
145,0.7600000000000003
146,0.7700000000000004
147,0.7800000000000004
148,0.7800000000000004
149,0.7700000000000004
150,0.7800000000000004
151,0.7800000000000004
152,0.7800000000000004
153,0.7900000000000004
154,0.7900000000000004
155,0.7900000000000004
156,0.7800000000000004
157,0.7800000000000004
158,0.7800000000000004
159,0.7900000000000004
160,0.8000000000000004
161,0.8000000000000004
162,0.8000000000000004
163,0.8200000000000004
164,0.8200000000000004
165,0.8100000000000004
166,0.8000000000000004
167,0.8200000000000004
168,0.8200000000000004
169,0.8300000000000004
170,0.8200000000000004
171,0.8200000000000004
172,0.8300000000000004
173,0.8200000000000004
174,0.8200000000000004
175,0.8100000000000004
176,0.8200000000000004
177,0.8300000000000004
178,0.8100000000000004
179,0.8100000000000004
180,0.8100000000000004
181,0.8300000000000004
182,0.8400000000000004
183,0.8300000000000004
184,0.8300000000000004
185,0.8400000000000004
186,0.8400000000000004
187,0.8300000000000004
188,0.8200000000000004
189,0.8300000000000004
190,0.8300000000000004
191,0.8200000000000004
192,0.8200000000000004
193,0.8200000000000004
194,0.8200000000000004
195,0.8300000000000004
196,0.8100000000000004
197,0.8000000000000004
198,0.8000000000000004
199,0.8000000000000004
200,0.8000000000000004
201,0.7900000000000004
202,0.7900000000000004
203,0.7800000000000004
204,0.7400000000000003
205,0.7400000000000003
206,0.7400000000000003
207,0.7400000000000003
208,0.7400000000000003
209,0.7400000000000003
210,0.7400000000000003
211,0.7400000000000003
212,0.7500000000000003
213,0.7600000000000003
214,0.7700000000000004
215,0.8000000000000004
216,0.8000000000000004
217,0.8000000000000004
218,0.7900000000000004
219,0.8000000000000004
220,0.8000000000000004
221,0.8000000000000004
222,0.8000000000000004
223,0.8000000000000004
224,0.8000000000000004
225,0.8000000000000004
226,0.8000000000000004
227,0.8000000000000004
228,0.8000000000000004
229,0.8000000000000004
230,0.8000000000000004
231,0.8000000000000004
232,0.8000000000000004
233,0.8000000000000004
234,0.7900000000000004
235,0.7800000000000004
236,0.7800000000000004
237,0.7900000000000004
238,0.8200000000000004
239,0.8300000000000004
240,0.8300000000000004
241,0.8300000000000004
242,0.8300000000000004
243,0.8400000000000004
244,0.8500000000000004
245,0.8500000000000004
246,0.8500000000000004
247,0.8500000000000004
248,0.8400000000000004
249,0.8400000000000004
250,0.8300000000000004
251,0.8400000000000004
252,0.8300000000000004
253,0.7700000000000004
254,0.8100000000000004
255,0.8000000000000004
256,0.8100000000000004
257,0.8000000000000004
258,0.8400000000000004
259,0.8300000000000004
260,0.8300000000000004
261,0.8300000000000004
262,0.8200000000000004
263,0.8200000000000004
264,0.8200000000000004
265,0.8200000000000004
266,0.8200000000000004
267,0.8300000000000004
268,0.8300000000000004
269,0.8300000000000004
270,0.8300000000000004
271,0.8300000000000004
272,0.8400000000000004
273,0.8200000000000004
274,0.8100000000000004
275,0.8200000000000004
276,0.8200000000000004
277,0.8200000000000004
278,0.8200000000000004
279,0.8100000000000004
280,0.8100000000000004
281,0.8100000000000004
282,0.8000000000000004
283,0.8000000000000004
284,0.8000000000000004
285,0.8000000000000004
286,0.7900000000000004
287,0.8000000000000004
288,0.8000000000000004
289,0.8000000000000004
290,0.7900000000000004
291,0.7700000000000004
292,0.7700000000000004
293,0.7800000000000004
294,0.7800000000000004
295,0.7900000000000004
296,0.7900000000000004
297,0.7900000000000004
298,0.7900000000000004
299,0.7900000000000004
300,0.7900000000000004
301,0.7400000000000003
302,0.7700000000000004
303,0.7400000000000003
304,0.7400000000000003
305,0.7400000000000003
306,0.7300000000000003
307,0.7700000000000004
308,0.7500000000000003
309,0.7500000000000003
310,0.7500000000000003
311,0.8300000000000004
312,0.8200000000000004
313,0.8200000000000004
314,0.8200000000000004
315,0.8100000000000004
316,0.8200000000000004
317,0.8100000000000004
318,0.7500000000000003
319,0.7500000000000003
320,0.7500000000000003
321,0.7600000000000003
322,0.7600000000000003
323,0.8200000000000004
324,0.8200000000000004
325,0.8100000000000004
326,0.8200000000000004
327,0.8100000000000004
328,0.8200000000000004
329,0.7300000000000003
330,0.7300000000000003
331,0.8100000000000004
332,0.7300000000000003
333,0.7600000000000003
334,0.8300000000000004
335,0.8600000000000004
336,0.9000000000000005
337,0.7300000000000003
338,0.7300000000000003
339,0.8200000000000004
340,0.8400000000000004
341,0.8100000000000004
342,0.7000000000000003
343,0.6900000000000003
344,0.6700000000000003
345,0.6500000000000002
346,0.6400000000000002
347,0.6300000000000002
348,0.6300000000000002
349,0.6300000000000002
350,0.6100000000000002
351,0.6400000000000002
352,0.6400000000000002
353,0.6400000000000002
354,0.6500000000000002
355,0.6500000000000002
356,0.6500000000000002
357,0.6400000000000002
358,0.6300000000000002
359,0.6500000000000002
360,0.6400000000000002
361,0.6300000000000002
362,0.6200000000000002
363,0.6300000000000002
364,0.6300000000000002
365,0.6300000000000002
366,0.6400000000000002
367,0.6400000000000002
368,0.6600000000000003
369,0.6600000000000003
370,0.6500000000000002
371,0.6400000000000002
372,0.6500000000000002
373,0.6500000000000002
374,0.6200000000000002
375,0.6200000000000002
376,0.6200000000000002
377,0.6300000000000002
378,0.6200000000000002
379,0.6100000000000002
380,0.6100000000000002
381,0.6100000000000002
382,0.6000000000000002
383,0.6000000000000002
384,0.6100000000000002
385,0.6100000000000002
386,0.6100000000000002
387,0.6100000000000002
388,0.6200000000000002
389,0.6300000000000002
390,0.6300000000000002
391,0.6400000000000002
392,0.6400000000000002
393,0.6300000000000002
394,0.6300000000000002
395,0.6300000000000002
396,0.6200000000000002
397,0.6200000000000002
398,0.6200000000000002
399,0.6200000000000002
400,0.6300000000000002
401,0.6300000000000002
402,0.6200000000000002
403,0.6200000000000002
404,0.6200000000000002
405,0.6100000000000002
406,0.6100000000000002
407,0.6100000000000002
408,0.5900000000000002
409,0.6000000000000002
410,0.6000000000000002
411,0.6000000000000002
412,0.6300000000000002
413,0.6300000000000002
414,0.6300000000000002
415,0.6300000000000002
416,0.6300000000000002
417,0.6300000000000002
418,0.6300000000000002
419,0.6300000000000002
420,0.6200000000000002
