,Value
0,0.6700000000000003
1,0.7400000000000003
2,0.6600000000000003
3,0.6600000000000003
4,0.6500000000000002
5,0.6500000000000002
6,0.6400000000000002
7,0.6300000000000002
8,0.6400000000000002
9,0.6400000000000002
10,0.6500000000000002
11,0.6500000000000002
12,0.6500000000000002
13,0.6500000000000002
14,0.6500000000000002
15,0.6500000000000002
16,0.6400000000000002
17,0.6400000000000002
18,0.6400000000000002
19,0.6300000000000002
20,0.6400000000000002
21,0.6200000000000002
22,0.6200000000000002
23,0.6100000000000002
24,0.6100000000000002
25,0.6100000000000002
26,0.6300000000000002
27,0.6300000000000002
28,0.6300000000000002
29,0.6300000000000002
30,0.6400000000000002
31,0.7300000000000003
32,0.6400000000000002
33,0.6300000000000002
34,0.6300000000000002
35,0.6300000000000002
36,0.6300000000000002
37,0.6300000000000002
38,0.6200000000000002
39,0.6200000000000002
40,0.6300000000000002
41,0.6200000000000002
42,0.6100000000000002
43,0.6100000000000002
44,0.6100000000000002
45,0.6200000000000002
46,0.6200000000000002
47,0.6300000000000002
48,0.6200000000000002
49,0.6100000000000002
50,0.6100000000000002
51,0.6200000000000002
52,0.6200000000000002
53,0.6200000000000002
54,0.6200000000000002
55,0.6200000000000002
56,0.6100000000000002
57,0.6100000000000002
58,0.6100000000000002
59,0.6100000000000002
60,0.6100000000000002
61,0.6100000000000002
62,0.6100000000000002
63,0.6100000000000002
64,0.6100000000000002
65,0.6200000000000002
66,0.6100000000000002
67,0.6100000000000002
68,0.5900000000000002
69,0.5900000000000002
70,0.5500000000000002
71,0.5800000000000002
72,0.5900000000000002
73,0.5900000000000002
74,0.6000000000000002
75,0.6000000000000002
76,0.6000000000000002
77,0.5900000000000002
78,0.6000000000000002
79,0.6000000000000002
80,0.8100000000000004
81,0.6500000000000002
82,0.5800000000000002
83,0.5900000000000002
84,0.5900000000000002
85,0.6700000000000003
86,0.5600000000000002
87,0.5300000000000001
88,0.5300000000000001
89,0.5400000000000001
90,0.5300000000000001
91,0.5300000000000001
92,0.5500000000000002
93,0.6200000000000002
94,0.6100000000000002
95,0.5900000000000002
96,0.5200000000000001
97,0.5300000000000001
98,0.5500000000000002
99,0.5300000000000001
100,0.5500000000000002
101,0.6000000000000002
102,0.5900000000000002
103,0.5600000000000002
104,0.6500000000000002
105,0.6400000000000002
106,0.6500000000000002
107,0.6700000000000003
108,0.6700000000000003
109,0.6800000000000003
110,0.6800000000000003
111,0.6800000000000003
112,0.6700000000000003
113,0.6800000000000003
114,0.6900000000000003
115,0.6900000000000003
116,0.6900000000000003
117,0.6900000000000003
118,0.6800000000000003
119,0.6700000000000003
120,0.6800000000000003
