Date,diff_Aux_Price,diff_Crypto_Price,Crypto_Return_Today
2023-06-25,0.30608780535671265,-0.0686389902624942,0.01314550660852314
2023-06-26,0.30503040757476363,-0.045980023260577596,0.007770035517907342
2023-06-27,0.298703296059184,-0.049212435264923915,0.00859721314575046
2023-06-28,0.3174251711738787,-0.048052321801305364,-0.009084821467303881
2023-06-29,0.2856923334252315,-0.06545029797240964,0.009528537828897964
2023-06-30,0.3128541596300689,-0.04905242962737244,0.02339338173200216
2023-07-01,0.30501672562111004,-0.03362692112358889,0.013075112241144498
2023-07-02,0.3074978685671681,-0.041297571268804845,-0.016031736176634014
2023-07-03,0.30534697645842535,-0.07028984137327221,0.01768847106444959
2023-07-04,0.32125703385276694,-0.04020898211953616,-0.0035360294681787796
2023-07-05,0.2945227721386878,-0.05864494979578838,-5.1910652788135134e-05
2023-07-06,0.2944687514562254,-0.05683524685130292,0.0016076132622488753
2023-07-07,0.2822932199008914,-0.05554440804022409,0.020580639951935088
2023-07-08,0.31400427769686523,-0.03646211727671389,0.015915796734970306
2023-07-09,0.3016848576312885,-0.03851603033446693,-0.03189739930040443
2023-07-10,0.29888590571180984,-0.08540386897418895,0.0006704091288405614
2023-07-11,0.31034073715964183,-0.0587886314216175,-0.003072256063259315
2023-07-12,0.3106749093360097,-0.06114462593898251,0.006469066093273714
2023-07-13,0.29700918657833597,-0.05177412512775126,0.047597849709753455
2023-07-14,0.3380010414146657,-0.009338174028155954,-0.02191745364371207
2023-07-15,0.27215178944783425,-0.07250726094112325,0.012071110388842898
2023-07-16,0.2993148952611797,-0.04454422121136714,-0.012697943183450579
2023-07-17,0.30029685475472156,-0.06739183754449574,0.0017648951142172913
2023-07-18,0.29879499727249303,-0.05552847477856515,-0.002203634676572871
2023-07-19,0.29247592582658477,-0.05877519560065014,0.006185568879880452
2023-07-20,0.30254739316528045,-0.05076962917341765,0.005131887768620348
2023-07-21,0.29826073374392337,-0.050822295991146405,-0.0015503775201802885
2023-07-22,0.3050714195115596,-0.05724710599307237,0.03964646539461955
2023-07-23,0.2986537159242264,-0.016462856373415935,-0.005646036432118579
2023-07-24,0.3117551011323467,-0.056471439251351896,-0.022774473641899235
2023-07-25,0.27351534710165204,-0.07677208556633408,0.0049457207278063445
2023-07-26,0.2998627988145568,-0.052823970882688975,0.005528590087731791
2023-07-27,0.30487372568215143,-0.05058138871329021,0.002486374685035869
2023-07-28,0.29704290435183545,-0.052899724439287255,0.03168966960000697
2023-07-29,0.30475108174805676,-0.023919783698827413,-0.022710262002458827
2023-07-30,0.3034303770311091,-0.0740077502342733,-0.03988086409986947
2023-07-31,0.2996298404258013,-0.09636457061784132,-0.02596260933105516
2023-08-01,0.3001907169408575,-0.0874929647194933,0.007881417005729693
2023-08-02,0.3177917716923986,-0.05494040285508417,-0.027389503004488183
2023-08-03,0.28626439626434497,-0.08641811413269229,0.008349108577487264
2023-08-04,0.3009071161598218,-0.053925127154136554,-0.0050975063398613655
2023-08-05,0.2980370027269945,-0.06410237157225707,0.008787147403150288
2023-08-06,0.3000320470851019,-0.05047276633096942,-0.0069893286681029666
2023-08-07,0.3011174414735116,-0.0643868978631299,-0.0013672812732820547
2023-08-08,0.3063737826552071,-0.05983076997878278,0.0006513325687626896
2023-08-09,0.32239146172677025,-0.057423378420578874,-0.001107474917753148
2023-08-10,0.29877758462434123,-0.058846083154111106,0.007027437575775876
2023-08-11,0.2982506207009852,-0.050837615147334425,-0.0012693154788931537
2023-08-12,0.30125089955902773,-0.05800714687916386,0.0037903286574857446
2023-08-13,0.30272659892350084,-0.05348421794253255,-0.004451266495879354
2023-08-14,0.29779620359126113,-0.061232810966000084,0.004180029300974372
2023-08-15,0.30578658473030274,-0.05355962245497414,-0.015054517465239708
2023-08-16,0.2943905552453536,-0.07200917838072707,-0.022243724553232272
2023-08-17,0.28474369524957055,-0.08162821285580701,-0.02515450144513488
2023-08-18,0.22409741833920727,-0.08683786729902643,0.0035955418891107636
2023-08-19,0.2650896633079114,-0.05987245913240935,0.01460467006958801
2023-08-20,0.291342670899823,-0.04621871856184967,0.024351484409107442
2023-08-21,0.29723706272495853,-0.033667541800761036,-0.010342609645861927
2023-08-22,0.29390405940958253,-0.06545617463248421,0.0041581060412364985
2023-08-23,0.29316575245093723,-0.05385005690023004,0.02834981302395908
2023-08-24,0.31177363853420026,-0.028935443751957557,-0.01371509554480942
2023-08-25,0.2900466602325924,-0.06710144872755697,0.008428980753876198
2023-08-26,0.29350724025585073,-0.04884799426784303,0.002974760975151473
2023-08-27,0.2963666420022797,-0.053088829819038175,0.0010971148655760262
2023-08-28,0.30119623316248756,-0.05519611391662416,-0.01471126230020053
2023-08-29,0.29935079558013733,-0.07138846509127594,0.01238686849032656
2023-08-30,0.3591848724257254,-0.04662721100940548,-0.022333284075504698
2023-08-31,0.2936418739422315,-0.07880781141914062,0.01417828881435318
2023-09-01,0.2507657270144126,-0.046035218125351385,-0.008127924003817883
2023-09-02,0.28769880895324995,-0.06520479758705378,0.012264599832560726
2023-09-03,0.29780277371718356,-0.04633099907235394,0.00010387117430472291
2023-09-04,0.30084492767610804,-0.0564249107603052,0.005062502374334744
2023-09-05,0.29222782694176175,-0.05196523493622873,-0.00019370903741130794
2023-09-06,0.29595546818035423,-0.05667827826111527,0.018403141631759032
2023-09-07,0.29607839839534655,-0.03850231972755669,0.002254464065200454
2023-09-08,0.3166670510501195,-0.05215924454588938,0.0009356560995487087
2023-09-09,0.2882001445479965,-0.054502283773259386,0.0003411983797556214
2023-09-10,0.29751972983515707,-0.05556810499640141,-0.010452264732345106
2023-09-11,0.2958432929343875,-0.0667261361808511,-0.010549923368885819
2023-09-12,0.27168818626604363,-0.06851231525045876,0.04141071959424906
2023-09-13,0.3203058137660051,-0.017459763851233934,0.004815545387119159
2023-09-14,0.31523740109436105,-0.04757549066800326,0.030449151756698024
2023-09-15,0.31325513523154314,-0.023433001211308202,0.004089721105891565
2023-09-16,0.3049914621209808,-0.046681887002722355,-0.006206895441785774
2023-09-17,0.2999235192119514,-0.058725361038954205,-0.0016537009135039731
2023-09-18,0.2990418309866758,-0.0562701223808042,0.007955889940889261
2023-09-19,0.30836024838602505,-0.047290405148209036,0.006570878741448056
2023-09-20,0.31777621117657695,-0.04760990196468917,-0.0009461601099823965
2023-09-21,0.30025423131576545,-0.05490857704957586,-0.017126719080864133
2023-09-22,0.2800482770517476,-0.07197359782018875,0.00362887408174874
2023-09-23,0.29762977525330747,-0.05392599184479474,0.0031975380631277953
2023-09-24,0.29841719865821936,-0.05291202101407766,-0.0002989159618922484
2023-09-25,0.2864413973821964,-0.05585698449053211,0.011829846039421244
2023-09-26,0.2984150496247775,-0.04389624795179037,0.0004844825479220703
2023-09-27,0.2948431760998247,-0.05340625345284833,0.008842994886532323
2023-09-28,0.3033943082374879,-0.04582417939505801,0.015185468430393827
2023-09-29,0.3242714596641143,-0.038306529011578494,0.027223839211488403
2023-09-30,0.2991444344446066,-0.0249954488032067,-0.005162337395464542
2023-10-01,0.30294857038317247,-0.05486787694625628,0.016096788690130925
2023-10-02,0.33758100272672564,-0.036514728479207115,-0.028682675928495816
2023-10-03,0.2897940763461886,-0.07971663393896478,0.036996375559973906
2023-10-04,0.29811601727224435,-0.0192589789120432,-0.020771705819458995
2023-10-05,0.3138971701465376,-0.07084858376300929,-0.008168130403695628
2023-10-06,0.28878131611715574,-0.06314931663720014,-0.011484733149277265
2023-10-07,0.3186553040325837,-0.0671171135104407,0.00985217423413957
2023-10-08,0.30402454148245717,-0.04676922822096552,-0.0012488832603869758
2023-10-09,0.3007418043464156,-0.0556616422128009,-0.020939555675213765
2023-10-10,0.2888546430701915,-0.07567657405770456,0.0008464124804314503
2023-10-11,0.2917999069089774,-0.05680882225696182,-0.002867130053414283
2023-10-12,0.27943698570944697,-0.05905955071194491,-0.013552615239616728
2023-10-13,0.29157534429566034,-0.06972519397053967,0.007232447382246262
2023-10-14,0.30118711951670285,-0.05035471350656451,-0.004925559418828726
2023-10-15,0.29841526564491794,-0.060400923836216425,0.01888912692340651
2023-10-16,0.31015218663276656,-0.03726549459277839,0.025400242381562153
2023-10-17,0.34989165777994735,-0.027755324987923213,-0.0039329100893069615
