date,BTC-USD,ETH-USD,XRP-USD,LTC-USD,BCH-USD,ADA-USD,DOT-USD,LINK-USD,DOGE-USD,SOL-USD,TRX-USD,XLM-USD,AVAX-USD,FIL-USD,XTZ-USD,EOS-USD
2014-10-15,394.77301025390625,,,4.056419849395752,,,,,,,,,,,,
2014-10-16,382.5559997558594,,,3.9908900260925293,,,,,,,,,,,,
2014-10-17,383.75799560546875,,,3.993269920349121,,,,,,,,,,,,
2014-10-18,391.4419860839844,,,4.055759906768799,,,,,,,,,,,,
2014-10-19,389.5459899902344,,,3.9889400005340576,,,,,,,,,,,,
2014-10-20,382.8450012207031,,,3.909830093383789,,,,,,,,,,,,
2014-10-21,386.4750061035156,,,3.9400100708007812,,,,,,,,,,,,
2014-10-22,383.1579895019531,,,3.843319892883301,,,,,,,,,,,,
2014-10-23,358.4169921875,,,3.739650011062622,,,,,,,,,,,,
2014-10-24,358.3450012207031,,,3.747529983520508,,,,,,,,,,,,
2014-10-25,347.27099609375,,,3.6675500869750977,,,,,,,,,,,,
2014-10-26,354.7040100097656,,,3.727180004119873,,,,,,,,,,,,
2014-10-27,352.989013671875,,,3.807310104370117,,,,,,,,,,,,
2014-10-28,357.6180114746094,,,3.8460700511932373,,,,,,,,,,,,
2014-10-29,335.59100341796875,,,3.72694993019104,,,,,,,,,,,,
2014-10-30,345.30499267578125,,,3.785860061645508,,,,,,,,,,,,
2014-10-31,338.3210144042969,,,3.753999948501587,,,,,,,,,,,,
2014-11-01,325.7489929199219,,,3.570590019226074,,,,,,,,,,,,
2014-11-02,325.8919982910156,,,3.585099935531616,,,,,,,,,,,,
2014-11-03,327.5539855957031,,,3.5780599117279053,,,,,,,,,,,,
2014-11-04,330.49200439453125,,,3.5917599201202393,,,,,,,,,,,,
2014-11-05,339.4859924316406,,,3.644850015640259,,,,,,,,,,,,
2014-11-06,349.2900085449219,,,3.64955997467041,,,,,,,,,,,,
2014-11-07,342.4150085449219,,,3.5573699474334717,,,,,,,,,,,,
2014-11-08,345.4880065917969,,,3.556260108947754,,,,,,,,,,,,
2014-11-09,363.2640075683594,,,3.631459951400757,,,,,,,,,,,,
2014-11-10,366.92401123046875,,,3.6956300735473633,,,,,,,,,,,,
2014-11-11,367.69500732421875,,,3.6758899688720703,,,,,,,,,,,,
2014-11-12,423.5610046386719,,,4.068610191345215,,,,,,,,,,,,
2014-11-13,420.7349853515625,,,4.097660064697266,,,,,,,,,,,,
2014-11-14,397.8179931640625,,,3.989370107650757,,,,,,,,,,,,
2014-11-15,376.13299560546875,,,3.854330062866211,,,,,,,,,,,,
2014-11-16,387.8819885253906,,,3.8836300373077393,,,,,,,,,,,,
2014-11-17,387.4079895019531,,,3.8774399757385254,,,,,,,,,,,,
2014-11-18,375.197998046875,,,3.770159959793091,,,,,,,,,,,,
2014-11-19,380.55499267578125,,,3.807460069656372,,,,,,,,,,,,
2014-11-20,357.8399963378906,,,3.6115500926971436,,,,,,,,,,,,
2014-11-21,350.8479919433594,,,3.496929883956909,,,,,,,,,,,,
2014-11-22,352.9200134277344,,,3.523289918899536,,,,,,,,,,,,
2014-11-23,367.572998046875,,,3.594360113143921,,,,,,,,,,,,
2014-11-24,376.9010009765625,,,3.6285500526428223,,,,,,,,,,,,
2014-11-25,375.3479919433594,,,3.567500114440918,,,,,,,,,,,,
2014-11-26,368.3699951171875,,,3.560460090637207,,,,,,,,,,,,
2014-11-27,369.6700134277344,,,3.559880018234253,,,,,,,,,,,,
2014-11-28,376.4469909667969,,,3.6038599014282227,,,,,,,,,,,,
2014-11-29,375.4909973144531,,,3.586280107498169,,,,,,,,,,,,
2014-11-30,378.0469970703125,,,3.576090097427368,,,,,,,,,,,,
2014-12-01,379.2449951171875,,,3.5771400928497314,,,,,,,,,,,,
2014-12-02,381.31500244140625,,,3.6310999393463135,,,,,,,,,,,,
2014-12-03,375.010009765625,,,3.6120200157165527,,,,,,,,,,,,
2014-12-04,369.60400390625,,,3.592629909515381,,,,,,,,,,,,
2014-12-05,376.85400390625,,,3.618230104446411,,,,,,,,,,,,
2014-12-06,374.7850036621094,,,3.6145200729370117,,,,,,,,,,,,
2014-12-07,375.0950012207031,,,3.7111599445343018,,,,,,,,,,,,
2014-12-08,361.90899658203125,,,3.6531999111175537,,,,,,,,,,,,
2014-12-09,352.218994140625,,,3.521169900894165,,,,,,,,,,,,
2014-12-10,346.364990234375,,,3.4998600482940674,,,,,,,,,,,,
2014-12-11,350.5060119628906,,,3.4810800552368164,,,,,,,,,,,,
2014-12-12,352.5419921875,,,3.4867100715637207,,,,,,,,,,,,
2014-12-13,347.3760070800781,,,3.476069927215576,,,,,,,,,,,,
2014-12-14,351.6319885253906,,,3.4804799556732178,,,,,,,,,,,,
2014-12-15,345.3450012207031,,,3.450779914855957,,,,,,,,,,,,
2014-12-16,327.06201171875,,,3.0152599811553955,,,,,,,,,,,,
2014-12-17,319.7760009765625,,,2.940229892730713,,,,,,,,,,,,
2014-12-18,311.39599609375,,,2.805569887161255,,,,,,,,,,,,
2014-12-19,317.8429870605469,,,2.869110107421875,,,,,,,,,,,,
2014-12-20,329.95599365234375,,,2.9235799312591553,,,,,,,,,,,,
2014-12-21,320.8429870605469,,,2.8503899574279785,,,,,,,,,,,,
2014-12-22,331.885986328125,,,2.8857901096343994,,,,,,,,,,,,
2014-12-23,334.5719909667969,,,2.881959915161133,,,,,,,,,,,,
2014-12-24,322.53399658203125,,,2.738339900970459,,,,,,,,,,,,
2014-12-25,319.00799560546875,,,2.6994500160217285,,,,,,,,,,,,
2014-12-26,327.92401123046875,,,2.7816898822784424,,,,,,,,,,,,
2014-12-27,315.8630065917969,,,2.716949939727783,,,,,,,,,,,,
2014-12-28,317.239013671875,,,2.7330400943756104,,,,,,,,,,,,
2014-12-29,312.6700134277344,,,2.694819927215576,,,,,,,,,,,,
2014-12-30,310.73699951171875,,,2.704010009765625,,,,,,,,,,,,
2014-12-31,320.1929931640625,,,2.7189300060272217,,,,,,,,,,,,
2015-01-01,314.2489929199219,,,2.699049949645996,,,,,,,,,,,,
2015-01-02,315.0320129394531,,,2.6673600673675537,,,,,,,,,,,,
2015-01-03,281.0820007324219,,,2.13316011428833,,,,,,,,,,,,
2015-01-04,264.19500732421875,,,1.9566800594329834,,,,,,,,,,,,
2015-01-05,274.4739990234375,,,2.0821800231933594,,,,,,,,,,,,
2015-01-06,286.1889953613281,,,2.1121199131011963,,,,,,,,,,,,
2015-01-07,294.3370056152344,,,2.1181800365448,,,,,,,,,,,,
2015-01-08,283.3489990234375,,,2.0080699920654297,,,,,,,,,,,,
2015-01-09,290.4079895019531,,,1.9833600521087646,,,,,,,,,,,,
2015-01-10,274.7959899902344,,,1.6533199548721313,,,,,,,,,,,,
2015-01-11,265.6600036621094,,,1.724560022354126,,,,,,,,,,,,
2015-01-12,267.7959899902344,,,1.714229941368103,,,,,,,,,,,,
2015-01-13,225.86099243164062,,,1.5411200523376465,,,,,,,,,,,,
2015-01-14,178.10299682617188,,,1.1570099592208862,,,,,,,,,,,,
2015-01-15,209.843994140625,,,1.282770037651062,,,,,,,,,,,,
2015-01-16,208.0970001220703,,,1.402269959449768,,,,,,,,,,,,
2015-01-17,199.25999450683594,,,1.2934099435806274,,,,,,,,,,,,
2015-01-18,210.33900451660156,,,1.3333300352096558,,,,,,,,,,,,
2015-01-19,214.86099243164062,,,1.3417799472808838,,,,,,,,,,,,
2015-01-20,211.31500244140625,,,1.3235499858856201,,,,,,,,,,,,
2015-01-21,226.89700317382812,,,1.3733099699020386,,,,,,,,,,,,
2015-01-22,233.406005859375,,,1.4187500476837158,,,,,,,,,,,,
2015-01-23,232.87899780273438,,,1.425950050354004,,,,,,,,,,,,
2015-01-24,247.8470001220703,,,1.8437999486923218,,,,,,,,,,,,
2015-01-25,253.71800231933594,,,2.248300075531006,,,,,,,,,,,,
2015-01-26,273.4729919433594,,,2.081049919128418,,,,,,,,,,,,
2015-01-27,263.4750061035156,,,2.0860800743103027,,,,,,,,,,,,
2015-01-28,233.9149932861328,,,1.8720200061798096,,,,,,,,,,,,
2015-01-29,233.51300048828125,,,1.9156700372695923,,,,,,,,,,,,
2015-01-30,226.4250030517578,,,1.897629976272583,,,,,,,,,,,,
2015-01-31,217.46400451660156,,,1.8734999895095825,,,,,,,,,,,,
2015-02-01,226.9720001220703,,,1.8035199642181396,,,,,,,,,,,,
2015-02-02,238.22900390625,,,1.8761800527572632,,,,,,,,,,,,
2015-02-03,227.26800537109375,,,1.8217600584030151,,,,,,,,,,,,
2015-02-04,226.85299682617188,,,1.7923500537872314,,,,,,,,,,,,
2015-02-05,217.11099243164062,,,1.7412300109863281,,,,,,,,,,,,
2015-02-06,222.26600646972656,,,1.75941002368927,,,,,,,,,,,,
2015-02-07,227.75399780273438,,,1.7817200422286987,,,,,,,,,,,,
2015-02-08,223.41200256347656,,,1.7835899591445923,,,,,,,,,,,,
2015-02-09,220.11000061035156,,,1.731469988822937,,,,,,,,,,,,
2015-02-10,219.83900451660156,,,1.7631800174713135,,,,,,,,,,,,
2015-02-11,219.18499755859375,,,1.7274399995803833,,,,,,,,,,,,
2015-02-12,221.76400756835938,,,1.7575600147247314,,,,,,,,,,,,
2015-02-13,235.427001953125,,,1.821679949760437,,,,,,,,,,,,
2015-02-14,257.3210144042969,,,1.937690019607544,,,,,,,,,,,,
2015-02-15,234.8249969482422,,,1.8420000076293945,,,,,,,,,,,,
2015-02-16,233.84300231933594,,,1.796280026435852,,,,,,,,,,,,
2015-02-17,243.61000061035156,,,1.853119969367981,,,,,,,,,,,,
2015-02-18,236.3260040283203,,,1.828160047531128,,,,,,,,,,,,
2015-02-19,240.2830047607422,,,1.8467600345611572,,,,,,,,,,,,
2015-02-20,243.7790069580078,,,1.8479499816894531,,,,,,,,,,,,
2015-02-21,244.53399658203125,,,1.8489099740982056,,,,,,,,,,,,
2015-02-22,235.9770050048828,,,1.7962000370025635,,,,,,,,,,,,
2015-02-23,238.89199829101562,,,1.8204100131988525,,,,,,,,,,,,
2015-02-24,238.73500061035156,,,1.829319953918457,,,,,,,,,,,,
2015-02-25,237.47000122070312,,,1.802340030670166,,,,,,,,,,,,
2015-02-26,236.42599487304688,,,1.810130000114441,,,,,,,,,,,,
2015-02-27,253.8280029296875,,,1.8514200448989868,,,,,,,,,,,,
2015-02-28,254.26300048828125,,,1.8407299518585205,,,,,,,,,,,,
2015-03-01,260.2019958496094,,,1.891569972038269,,,,,,,,,,,,
2015-03-02,275.6700134277344,,,1.9361000061035156,,,,,,,,,,,,
2015-03-03,281.7019958496094,,,1.9559199810028076,,,,,,,,,,,,
2015-03-04,273.0920104980469,,,1.9305000305175781,,,,,,,,,,,,
2015-03-05,276.1780090332031,,,1.916409969329834,,,,,,,,,,,,
2015-03-06,272.7229919433594,,,1.897819995880127,,,,,,,,,,,,
2015-03-07,276.260986328125,,,1.9105000495910645,,,,,,,,,,,,
2015-03-08,274.35400390625,,,1.891860008239746,,,,,,,,,,,,
2015-03-09,289.60699462890625,,,1.9442800283432007,,,,,,,,,,,,
2015-03-10,291.760009765625,,,2.0090599060058594,,,,,,,,,,,,
2015-03-11,296.3789978027344,,,2.026279926300049,,,,,,,,,,,,
2015-03-12,294.35400390625,,,2.042789936065674,,,,,,,,,,,,
2015-03-13,285.3370056152344,,,2.007960081100464,,,,,,,,,,,,
2015-03-14,281.885009765625,,,1.9960500001907349,,,,,,,,,,,,
2015-03-15,286.39300537109375,,,2.0188300609588623,,,,,,,,,,,,
2015-03-16,290.5929870605469,,,2.0330801010131836,,,,,,,,,,,,
2015-03-17,285.5050048828125,,,1.9821499586105347,,,,,,,,,,,,
2015-03-18,256.29901123046875,,,1.7425400018692017,,,,,,,,,,,,
2015-03-19,260.9280090332031,,,1.7590899467468262,,,,,,,,,,,,
2015-03-20,261.7489929199219,,,1.7672100067138672,,,,,,,,,,,,
2015-03-21,260.0249938964844,,,1.746690034866333,,,,,,,,,,,,
2015-03-22,267.9599914550781,,,1.797719955444336,,,,,,,,,,,,
2015-03-23,266.739990234375,,,1.7781599760055542,,,,,,,,,,,,
2015-03-24,245.59500122070312,,,1.6515899896621704,,,,,,,,,,,,
2015-03-25,246.19700622558594,,,1.673140048980713,,,,,,,,,,,,
2015-03-26,248.53199768066406,,,1.6954900026321411,,,,,,,,,,,,
2015-03-27,247.0290069580078,,,1.6867400407791138,,,,,,,,,,,,
2015-03-28,252.79800415039062,,,1.703660011291504,,,,,,,,,,,,
2015-03-29,242.71299743652344,,,1.6556799411773682,,,,,,,,,,,,
2015-03-30,247.5260009765625,,,1.6695799827575684,,,,,,,,,,,,
2015-03-31,244.2239990234375,,,1.6526000499725342,,,,,,,,,,,,
2015-04-01,247.27200317382812,,,1.6646300554275513,,,,,,,,,,,,
2015-04-02,253.0050048828125,,,1.6778099536895752,,,,,,,,,,,,
2015-04-03,254.32200622558594,,,1.6985100507736206,,,,,,,,,,,,
2015-04-04,253.69700622558594,,,1.687849998474121,,,,,,,,,,,,
2015-04-05,260.5979919433594,,,1.700819969177246,,,,,,,,,,,,
2015-04-06,255.49200439453125,,,1.6868699789047241,,,,,,,,,,,,
2015-04-07,253.17999267578125,,,1.6684199571609497,,,,,,,,,,,,
2015-04-08,245.02200317382812,,,1.627500057220459,,,,,,,,,,,,
2015-04-09,243.67599487304688,,,1.5859400033950806,,,,,,,,,,,,
2015-04-10,236.07200622558594,,,1.5270400047302246,,,,,,,,,,,,
2015-04-11,236.552001953125,,,1.4591100215911865,,,,,,,,,,,,
2015-04-12,236.1529998779297,,,1.4624700546264648,,,,,,,,,,,,
2015-04-13,224.58700561523438,,,1.3768999576568604,,,,,,,,,,,,
2015-04-14,219.15899658203125,,,1.3784799575805664,,,,,,,,,,,,
2015-04-15,223.83299255371094,,,1.3830000162124634,,,,,,,,,,,,
2015-04-16,228.572998046875,,,1.4214500188827515,,,,,,,,,,,,
2015-04-17,222.8820037841797,,,1.4091299772262573,,,,,,,,,,,,
2015-04-18,223.3560028076172,,,1.4099299907684326,,,,,,,,,,,,
2015-04-19,222.60000610351562,,,1.3891700506210327,,,,,,,,,,,,
2015-04-20,224.62600708007812,,,1.408959984779358,,,,,,,,,,,,
2015-04-21,235.2689971923828,,,1.4238799810409546,,,,,,,,,,,,
2015-04-22,234.17599487304688,,,1.4541900157928467,,,,,,,,,,,,
2015-04-23,236.46200561523438,,,1.4617500305175781,,,,,,,,,,,,
2015-04-24,231.26800537109375,,,1.4192800521850586,,,,,,,,,,,,
2015-04-25,226.38999938964844,,,1.4029099941253662,,,,,,,,,,,,
2015-04-26,219.42999267578125,,,1.3211699724197388,,,,,,,,,,,,
2015-04-27,229.28599548339844,,,1.3834799528121948,,,,,,,,,,,,
2015-04-28,225.85499572753906,,,1.3640199899673462,,,,,,,,,,,,
2015-04-29,225.80799865722656,,,1.3613200187683105,,,,,,,,,,,,
2015-04-30,236.14500427246094,,,1.4398399591445923,,,,,,,,,,,,
2015-05-01,232.07899475097656,,,1.4065899848937988,,,,,,,,,,,,
2015-05-02,234.92999267578125,,,1.42153000831604,,,,,,,,,,,,
2015-05-03,240.35800170898438,,,1.4327000379562378,,,,,,,,,,,,
2015-05-04,239.01800537109375,,,1.4076600074768066,,,,,,,,,,,,
2015-05-05,236.12100219726562,,,1.4066400527954102,,,,,,,,,,,,
2015-05-06,229.78199768066406,,,1.3889000415802002,,,,,,,,,,,,
2015-05-07,237.33399963378906,,,1.455180048942566,,,,,,,,,,,,
2015-05-08,243.86300659179688,,,1.4810800552368164,,,,,,,,,,,,
2015-05-09,241.83200073242188,,,1.4483100175857544,,,,,,,,,,,,
2015-05-10,240.29600524902344,,,1.4387400150299072,,,,,,,,,,,,
2015-05-11,242.1580047607422,,,1.4373300075531006,,,,,,,,,,,,
2015-05-12,241.11199951171875,,,1.4456199407577515,,,,,,,,,,,,
2015-05-13,236.3769989013672,,,1.4514199495315552,,,,,,,,,,,,
2015-05-14,236.9290008544922,,,1.4477699995040894,,,,,,,,,,,,
2015-05-15,237.60499572753906,,,1.4542900323867798,,,,,,,,,,,,
2015-05-16,236.1529998779297,,,1.4461300373077393,,,,,,,,,,,,
2015-05-17,236.802001953125,,,1.4541399478912354,,,,,,,,,,,,
2015-05-18,233.1280059814453,,,1.446370005607605,,,,,,,,,,,,
2015-05-19,231.94700622558594,,,1.4531899690628052,,,,,,,,,,,,
2015-05-20,234.01800537109375,,,1.459190011024475,,,,,,,,,,,,
2015-05-21,235.343994140625,,,1.478060007095337,,,,,,,,,,,,
2015-05-22,240.34800720214844,,,1.8322999477386475,,,,,,,,,,,,
2015-05-23,238.8719940185547,,,1.786460041999817,,,,,,,,,,,,
2015-05-24,240.9530029296875,,,1.8311699628829956,,,,,,,,,,,,
2015-05-25,237.11000061035156,,,1.803320050239563,,,,,,,,,,,,
2015-05-26,237.11599731445312,,,1.8173099756240845,,,,,,,,,,,,
2015-05-27,237.2830047607422,,,1.845020055770874,,,,,,,,,,,,
2015-05-28,237.4080047607422,,,1.840749979019165,,,,,,,,,,,,
2015-05-29,237.0959930419922,,,1.8313499689102173,,,,,,,,,,,,
2015-05-30,233.34500122070312,,,1.8131200075149536,,,,,,,,,,,,
2015-05-31,230.19000244140625,,,1.6370799541473389,,,,,,,,,,,,
2015-06-01,222.92599487304688,,,1.6160099506378174,,,,,,,,,,,,
2015-06-02,225.80299377441406,,,1.6699700355529785,,,,,,,,,,,,
2015-06-03,225.87399291992188,,,1.6871800422668457,,,,,,,,,,,,
2015-06-04,224.32400512695312,,,1.6683499813079834,,,,,,,,,,,,
2015-06-05,224.95199584960938,,,1.7605700492858887,,,,,,,,,,,,
2015-06-06,225.61900329589844,,,1.759809970855713,,,,,,,,,,,,
2015-06-07,222.88099670410156,,,1.730530023574829,,,,,,,,,,,,
2015-06-08,228.48899841308594,,,1.786460041999817,,,,,,,,,,,,
2015-06-09,229.04800415039062,,,1.7958199977874756,,,,,,,,,,,,
2015-06-10,228.80299377441406,,,1.7592400312423706,,,,,,,,,,,,
2015-06-11,229.7050018310547,,,1.7921600341796875,,,,,,,,,,,,
2015-06-12,229.98199462890625,,,1.8021899461746216,,,,,,,,,,,,
2015-06-13,232.40199279785156,,,1.8615299463272095,,,,,,,,,,,,
2015-06-14,233.54299926757812,,,2.0028700828552246,,,,,,,,,,,,
2015-06-15,236.822998046875,,,2.018249988555908,,,,,,,,,,,,
2015-06-16,250.89500427246094,,,2.8765900135040283,,,,,,,,,,,,
2015-06-17,249.28399658203125,,,2.888619899749756,,,,,,,,,,,,
2015-06-18,249.0070037841797,,,3.0950698852539062,,,,,,,,,,,,
2015-06-19,244.6060028076172,,,2.807300090789795,,,,,,,,,,,,
2015-06-20,245.21200561523438,,,3.03590989112854,,,,,,,,,,,,
2015-06-21,243.94400024414062,,,3.02236008644104,,,,,,,,,,,,
2015-06-22,246.99000549316406,,,3.0284600257873535,,,,,,,,,,,,
2015-06-23,244.29600524902344,,,2.974529981613159,,,,,,,,,,,,
2015-06-24,240.51499938964844,,,2.778630018234253,,,,,,,,,,,,
2015-06-25,242.7989959716797,,,2.850330114364624,,,,,,,,,,,,
2015-06-26,243.593994140625,,,2.8602399826049805,,,,,,,,,,,,
2015-06-27,250.99000549316406,,,3.1031699180603027,,,,,,,,,,,,
2015-06-28,249.01100158691406,,,3.3058199882507324,,,,,,,,,,,,
2015-06-29,257.0639953613281,,,3.7365000247955322,,,,,,,,,,,,
2015-06-30,263.0719909667969,,,4.0867600440979,,,,,,,,,,,,
2015-07-01,258.6210021972656,,,3.924269914627075,,,,,,,,,,,,
2015-07-02,255.41200256347656,,,4.065370082855225,,,,,,,,,,,,
2015-07-03,256.33599853515625,,,4.115310192108154,,,,,,,,,,,,
2015-07-04,260.885986328125,,,4.113530158996582,,,,,,,,,,,,
2015-07-05,271.9129943847656,,,4.9527201652526855,,,,,,,,,,,,
2015-07-06,269.0299987792969,,,5.417230129241943,,,,,,,,,,,,
2015-07-07,266.2070007324219,,,5.234630107879639,,,,,,,,,,,,
2015-07-08,270.7850036621094,,,6.361120223999023,,,,,,,,,,,,
2015-07-09,269.2279968261719,,,7.536940097808838,,,,,,,,,,,,
2015-07-10,284.8940124511719,,,4.50521993637085,,,,,,,,,,,,
2015-07-11,293.114990234375,,,4.373819828033447,,,,,,,,,,,,
2015-07-12,310.86700439453125,,,5.28725004196167,,,,,,,,,,,,
2015-07-13,292.0539855957031,,,4.679900169372559,,,,,,,,,,,,
2015-07-14,287.4639892578125,,,4.649889945983887,,,,,,,,,,,,
2015-07-15,285.8290100097656,,,4.214089870452881,,,,,,,,,,,,
2015-07-16,278.0889892578125,,,3.6897799968719482,,,,,,,,,,,,
2015-07-17,279.47198486328125,,,3.7868099212646484,,,,,,,,,,,,
2015-07-18,274.9010009765625,,,4.001880168914795,,,,,,,,,,,,
2015-07-19,273.614013671875,,,3.7661099433898926,,,,,,,,,,,,
2015-07-20,278.9809875488281,,,3.9385900497436523,,,,,,,,,,,,
2015-07-21,275.8330078125,,,3.7662100791931152,,,,,,,,,,,,
2015-07-22,277.22198486328125,,,3.823659896850586,,,,,,,,,,,,
2015-07-23,276.04901123046875,,,3.784440040588379,,,,,,,,,,,,
2015-07-24,288.27801513671875,,,4.601830005645752,,,,,,,,,,,,
2015-07-25,288.6969909667969,,,4.6319899559021,,,,,,,,,,,,
2015-07-26,292.6860046386719,,,4.662320137023926,,,,,,,,,,,,
2015-07-27,293.6239929199219,,,4.671370029449463,,,,,,,,,,,,
2015-07-28,294.427001953125,,,5.0584001541137695,,,,,,,,,,,,
2015-07-29,289.5899963378906,,,4.797679901123047,,,,,,,,,,,,
2015-07-30,287.72198486328125,,,4.578030109405518,,,,,,,,,,,,
2015-07-31,284.6499938964844,,,4.641039848327637,,,,,,,,,,,,
2015-08-01,281.60101318359375,,,4.153200149536133,,,,,,,,,,,,
2015-08-02,282.614013671875,,,4.174910068511963,,,,,,,,,,,,
2015-08-03,281.22698974609375,,,4.162189960479736,,,,,,,,,,,,
2015-08-04,285.2179870605469,,,4.377930164337158,,,,,,,,,,,,
2015-08-05,281.8819885253906,,,4.349219799041748,,,,,,,,,,,,
2015-08-06,278.5769958496094,,,4.064670085906982,,,,,,,,,,,,
2015-08-07,279.5849914550781,,,4.208280086517334,,,,,,,,,,,,
2015-08-08,260.99700927734375,,,3.854749917984009,,,,,,,,,,,,
2015-08-09,265.0830078125,,,3.898590087890625,,,,,,,,,,,,
2015-08-10,264.4700012207031,,,3.9488799571990967,,,,,,,,,,,,
2015-08-11,270.385986328125,,,4.159550189971924,,,,,,,,,,,,
2015-08-12,266.3760070800781,,,3.985450029373169,,,,,,,,,,,,
2015-08-13,264.0799865722656,,,3.880340099334717,,,,,,,,,,,,
2015-08-14,265.67999267578125,,,4.0262298583984375,,,,,,,,,,,,
2015-08-15,261.5509948730469,,,3.92546010017395,,,,,,,,,,,,
2015-08-16,258.5069885253906,,,3.952280044555664,,,,,,,,,,,,
2015-08-17,257.97601318359375,,,3.983959913253784,,,,,,,,,,,,
2015-08-18,211.07899475097656,,,3.469710111618042,,,,,,,,,,,,
2015-08-19,226.6840057373047,,,3.4778199195861816,,,,,,,,,,,,
2015-08-20,235.35000610351562,,,3.6050899028778076,,,,,,,,,,,,
2015-08-21,232.56900024414062,,,3.5650200843811035,,,,,,,,,,,,
2015-08-22,230.38999938964844,,,3.511229991912842,,,,,,,,,,,,
2015-08-23,228.16900634765625,,,3.394469976425171,,,,,,,,,,,,
2015-08-24,210.4949951171875,,,2.9947400093078613,,,,,,,,,,,,
2015-08-25,221.60899353027344,,,2.9372000694274902,,,,,,,,,,,,
2015-08-26,225.83099365234375,,,2.946510076522827,,,,,,,,,,,,
2015-08-27,224.7689971923828,,,2.8660500049591064,,,,,,,,,,,,
2015-08-28,231.39599609375,,,2.906290054321289,,,,,,,,,,,,
2015-08-29,229.77999877929688,,,2.87650990486145,,,,,,,,,,,,
2015-08-30,228.76100158691406,,,2.848400115966797,,,,,,,,,,,,
2015-08-31,230.05599975585938,,,2.8420701026916504,,,,,,,,,,,,
2015-09-01,228.12100219726562,,,2.82000994682312,,,,,,,,,,,,
2015-09-02,229.28399658203125,,,2.79544997215271,,,,,,,,,,,,
2015-09-03,227.18299865722656,,,2.6331400871276855,,,,,,,,,,,,
2015-09-04,230.29800415039062,,,2.701119899749756,,,,,,,,,,,,
2015-09-05,235.0189971923828,,,2.9195399284362793,,,,,,,,,,,,
2015-09-06,239.83999633789062,,,3.048069953918457,,,,,,,,,,,,
2015-09-07,239.8470001220703,,,3.0459001064300537,,,,,,,,,,,,
2015-09-08,243.60699462890625,,,3.047379970550537,,,,,,,,,,,,
2015-09-09,238.16799926757812,,,2.923919916152954,,,,,,,,,,,,
2015-09-10,238.4770050048828,,,2.949359893798828,,,,,,,,,,,,
2015-09-11,240.10699462890625,,,2.9574599266052246,,,,,,,,,,,,
2015-09-12,235.22900390625,,,2.825550079345703,,,,,,,,,,,,
2015-09-13,230.51199340820312,,,2.8159399032592773,,,,,,,,,,,,
2015-09-14,230.6439971923828,,,2.8446500301361084,,,,,,,,,,,,
2015-09-15,230.3040008544922,,,2.8231899738311768,,,,,,,,,,,,
2015-09-16,229.09100341796875,,,2.8029799461364746,,,,,,,,,,,,
2015-09-17,229.80999755859375,,,2.906369924545288,,,,,,,,,,,,
2015-09-18,232.97500610351562,,,2.9569599628448486,,,,,,,,,,,,
2015-09-19,231.4929962158203,,,2.873579978942871,,,,,,,,,,,,
